date,temperature_mean_c,temperature_min_c,temperature_max_c,wind_speed_mean_kmh,wind_speed_max_kmh,wind_gust_max_kmh,precipitation_mm,humidity_pct,pressure_hpa,is_unsafe,risk_label,month,day_of_year,temp_range_c,wind_gust_factor,rain_flag,heavy_rain_flag,wind_rain_interaction,thermal_stress_index
2020-08-28,17.348268703524678,12.119769988549772,26.917315190444057,14.804158916595366,19.59687586692196,23.14105187842609,0.0,55.98312706156371,1019.7042594668432,0,safe,8,241,14.797545201894286,1.5631453302277862,0,0,0.0,7.037085178993829
2020-08-29,19.5189477766204,14.365216250284313,30.055382351571403,15.314196890814811,21.15564069828193,47.392565439807086,0.0,53.36223721887463,1015.3669815553084,0,safe,8,242,15.69016610128709,3.0946817373252085,0,0,0.0,12.420598601855716
2020-08-30,14.350308130399942,10.214397462912016,24.850389837396143,16.957911367150437,24.70988449442822,31.32985933699383,0.0,54.710916973628336,1012.804103951514,0,safe,8,243,14.635992374484127,1.847506963486295,0,0,0.0,3.0647873003081596
2020-08-31,15.043041714121124,6.250465244243863,23.93939741676757,6.715127924472304,16.778933862549785,34.916469930494735,0.0,50.82087255706285,1015.9457591249144,0,safe,8,244,17.688932172523707,5.199673084893402,0,0,0.0,1.810137338988568
2020-09-01,15.131655698745204,18.10149794782017,36.22101423676628,16.221899175860457,23.264023054308105,29.053440759444737,0.0,42.74394937655032,1007.9837490783162,0,safe,9,245,18.11951628894611,1.7910011919368038,0,0,0.0,22.32251218458645
2020-09-02,15.220269683369285,8.042467913318358,22.72049430186406,9.333382603083944,19.032506601067038,23.78553437480577,0.0,37.54236599682104,1023.0189827189232,0,safe,9,246,14.678026388545703,2.548436658639338,0,0,0.0,1.3219736114542968
2020-09-03,15.60996368464416,7.889990071169207,20.631661153353807,14.600213228205083,25.40161386476973,44.15124525757416,0.5198898080573998,47.179621543956166,1005.4916270108404,0,safe,9,247,12.7416710821846,3.0240137296270166,1,0,13.20604015650332,3.478348775476986
2020-09-04,24.22798457025424,17.56991997677704,29.603411265331196,11.876036996422537,18.692138907084868,49.15945857185324,0.0,65.31102536891277,1012.7620224554042,0,safe,9,248,12.033491288554156,4.139382403967058,0,0,0.0,15.173331242108237
2020-09-05,27.248563880257954,20.867894774805904,32.905487834462846,15.526446654835176,27.83880957898377,47.56478298969711,0.0,57.79684352472094,1009.3920471700636,0,safe,9,249,12.037593059656942,3.063468676838863,0,0,0.0,21.77338260926875
2020-09-06,14.834030183361731,8.586368977744128,20.406150902458894,13.61942779056254,27.78224203663811,33.268725153301745,0.0,54.16992004664092,1009.210591817369,0,safe,9,250,11.819781924714766,2.442740301935079,0,0,0.0,4.180218075285234
2020-09-07,17.05865491736525,9.856458856847045,24.168869262466828,2.0,12.988279882001862,21.107155528040416,0.0,42.52278221114213,1010.780474236126,0,safe,9,251,14.312410405619783,10.553577764020208,0,0,0.0,2.0253281193138726
2020-09-08,19.00209909580272,13.9944242188408,28.20972393845886,13.944796083089138,25.35585451072729,69.43278499936156,26.658860677483226,50.51302080574947,990.8163029850213,1,unsafe,9,252,14.215299719618061,4.979117986785245,1,1,675.9581927600134,10.204148157299661
2020-09-09,22.976970075540464,14.536676600466116,32.720862915143435,16.27401754952638,25.389225714370923,29.672123042651982,0.0,63.84589070028655,1017.133327166885,0,safe,9,253,18.18418631467732,1.8232819862920404,0,0,0.0,15.257539515609551
2020-09-10,14.643219930833911,6.584458074737588,23.18449957690166,15.307272657931808,31.74083088389237,35.83345554999955,0.0,61.05740514982589,1004.2153613945018,0,safe,9,254,16.600041502164075,2.3409431811114723,0,0,0.0,2.2310423483607504
2020-09-11,16.680396414152064,10.932578356891897,22.55901346149394,12.580537917599054,20.46034291287519,26.365165634065715,2.884252727479554,51.86944101745901,1015.406641692748,0,safe,9,255,11.626435104602043,2.0957105178454407,1,0,59.012799851627236,4.373564895397957
2020-09-12,19.56026180652388,12.667215322461251,29.04767141941293,21.321566752123744,26.182320015741716,35.31937261644175,0.0,23.663174182386378,1014.3153406712436,0,safe,9,256,16.380456096951676,1.6565092531449992,0,0,0.0,9.71488674187418
2020-09-13,18.34420247138905,13.639065971638974,25.47301398621464,14.686363369746202,22.732818875842494,31.107663407713638,0.0,46.901828438061024,1009.685621510227,0,safe,9,257,11.833948014575665,2.1181324896124516,0,0,0.0,7.112079957853613
2020-09-14,15.722783057877797,6.8610518182098055,20.800743149908573,15.338046891707997,18.131856800108,31.99824588681616,0.0,49.20766578867234,1014.943257898953,0,safe,9,258,13.939691331698768,2.086200812446006,0,0,0.0,4.338205031881621
2020-09-15,16.260877157475598,7.746413719324181,22.944408880672093,18.393759781978567,20.89729606333841,30.395507654548563,0.0,44.11472874756686,1011.0759105020164,0,safe,9,259,15.197995161347912,1.6524901931321734,0,0,0.0,1.3091774000037262
2020-09-16,12.34855713793989,3.739069605443888,19.33216046278576,15.007316079121493,29.214273867946115,42.16971814338385,0.0,50.04189060232354,1005.1128272272614,0,safe,9,260,15.593090857341874,2.8099440247048095,0,0,0.0,8.92876993177035
2020-09-17,15.569481610574467,9.908666372057208,22.214954821883083,8.728737099969454,28.48735906664578,42.908095075457055,0.0,64.79860153834262,1005.2747278666484,0,safe,9,261,12.306288449825875,4.91572773747616,0,0,0.0,3.6937115501741253
2020-09-18,15.295514495748712,10.449840958834432,25.166735414874225,2.0,8.239993721676601,13.808163219553862,0.0,54.55244256452183,1017.0412085240968,0,safe,9,262,14.716894456039793,6.904081609776931,0,0,0.0,3.616576373708657
2020-09-19,16.6018327031032,11.542971885771646,26.16139108866774,10.88641355277388,25.181900697857188,32.52928708848129,0.0,66.8763525748593,1014.2405665137466,0,safe,9,263,14.618419202896096,2.988062774833018,0,0,0.0,5.704362974439388
2020-09-20,14.050015501044497,9.600008545819046,23.223327683520345,17.105447339696106,18.48939142216599,69.9701492630117,0.0,36.89953497225515,1013.4366483582712,1,unsafe,9,264,13.6233191377013,4.090518527430385,0,0,0.0,2.3766808622987003
2020-09-21,16.941371004585584,12.34081785407866,22.775401475659176,11.565332198796344,22.576856169498583,27.7677660398383,0.0,51.33923130454068,1009.6558888778728,0,safe,9,265,10.434583621580517,2.4009484174374354,0,0,0.0,5.565416378419483
2020-09-22,18.37580140243577,14.019278731511536,28.222804860673456,17.368183443512663,25.270585316384736,38.74964891504175,0.0,31.73173466986,1010.2572545343872,0,safe,9,266,14.20352612916192,2.2310709142996448,0,0,0.0,10.242083592184992
2020-09-23,15.615036711437302,6.665921365412935,24.678092481417245,14.138784441018192,35.955287464821794,38.51206643095392,0.0,49.88106964195782,1007.9789410944568,0,safe,9,267,18.01217111600431,2.723859790890235,0,0,0.0,2.0121711160043105
2020-09-24,16.015364977208417,11.64507656036305,22.184391096096768,19.86969041038425,27.002797866078456,41.71276716629293,0.0,42.45211053642792,1002.214859644204,0,safe,9,268,10.539314535733718,2.099316411316258,0,0,0.0,5.460685464266282
2020-09-25,14.931216964394965,10.268506559637895,23.81978054608406,11.988847400383516,15.471839858899996,19.96421302054973,0.0,70.37503400114059,1012.9854902724464,0,safe,9,269,13.551273986446166,1.6652320572460608,0,0,0.0,2.4487260135538342
2020-09-26,14.584023227295855,6.447750249342173,22.48509307331794,15.839919784577225,18.03889595758871,26.64446590870101,0.0,59.91654407012207,1014.9064399124092,0,safe,9,270,16.03734282397577,1.682108638873525,0,0,0.0,3.067156677339886
2020-09-27,12.23153473325284,5.330333649538124,19.86763510439019,16.069518590379055,24.111566677558343,26.25121662054948,0.0,67.17795394711617,1011.7213089922571,0,safe,9,271,14.537301454852065,1.6336031769032764,0,0,0.0,6.802031246071687
2020-09-28,15.158605642696244,7.286519619849581,20.831344623530576,21.087671813439144,30.19034245762101,38.14915063059339,0.0,49.847826096724845,1019.3171944914528,0,safe,9,272,13.544825003680995,1.8090736126821259,0,0,0.0,3.882135756619843
2020-09-29,13.73070776177835,6.576147722915074,21.84053341684934,5.087354942607394,11.909000394322064,19.994661977768263,0.0,42.76338283460028,1008.190839216702,0,safe,9,273,15.264385693934265,3.930266750273278,0,0,0.0,3.583318860235586
2020-09-30,20.11610313906245,11.705227787417703,25.71569399289663,11.370676853586229,25.874202228356054,33.00662135626084,0.0,42.38124406553874,1007.813351081278,0,safe,9,274,14.010466205478926,2.9027842213149158,0,0,0.0,5.420921780314332
2020-10-01,18.37133463758797,11.178996998764267,24.35685496111357,17.948760735563503,36.36703788197581,47.81675769065926,0.0,58.185271369250295,1010.210039296122,0,safe,10,275,13.177857962349302,2.664070149195069,0,0,0.0,3.535851959877837
2020-10-02,14.62417728513277,8.013551820617016,20.419455170781347,21.4803969412556,27.67004377705088,45.35046853074384,3.0235072542208616,79.44309445911986,1010.556573857294,0,safe,10,276,12.405903350164332,2.1112490916610107,1,0,83.66057808452214,3.5940966498356683
2020-10-03,10.99358438562541,3.429835916818911,21.718234060045454,14.997265535038007,16.64928969222511,20.177996443643654,0.0,59.94858750424586,1002.9965634210348,0,safe,10,277,18.288398143226544,1.3454450343965665,0,0,0.0,6.851930023135635
2020-10-04,9.762445164041669,3.52548140508112,16.47163330670501,12.380626046063526,22.118179822480965,29.389189679754004,0.0,50.502787248549005,1014.695763026006,0,safe,10,278,12.946151901623889,2.373804811679812,0,0,0.0,12.002885288213871
2020-10-05,16.49089143207522,10.760572317551546,23.622117373651264,17.67820907686015,34.3232542218002,35.642813075939394,0.0,52.73474973848099,1011.093096064508,0,safe,10,279,12.861545056099718,2.0162004488675254,0,0,0.0,3.138454943900282
2020-10-06,13.524406663433023,7.186144401181961,20.45689030120924,18.28581808112161,24.49591755903755,33.903315686584634,0.0,54.62439601897843,1000.7286476469789,0,safe,10,280,13.270745900027277,1.8540770522915035,0,0,0.0,4.3569652976088005
2020-10-07,13.99625275988074,9.147682234387936,24.3857554309496,12.19488616579008,23.604622813595185,26.884207445173868,0.0,79.31971072213791,1010.8757602335362,0,safe,10,281,15.238073196561665,2.2045476341215275,0,0,0.0,1.5334376653375372
2020-10-08,7.14274873460759,-0.8401099144058666,15.520544202616922,15.696808277103845,18.96922473154465,27.283820860019404,0.0,69.80330279001859,1008.111908680575,0,safe,10,282,16.36065411702279,1.7381763463223896,0,0,0.0,17.319565711788947
2020-10-09,14.980580005296474,9.67706109861675,25.495539398896344,20.001157056705967,29.5783532583553,39.26924384688598,0.0,58.11950804980439,1008.2966306896778,0,safe,10,283,15.818478300279594,1.9633486070607014,0,0,0.0,3.172600497513095
2020-10-10,13.384409976615649,8.61675224493041,20.183959411583015,23.60522083195257,35.1545428907958,36.76171340865172,0.0,56.31678361367327,1003.0363146429912,0,safe,10,284,11.567207166652604,1.557355199951793,0,0,0.0,4.432792833347396
2020-10-11,8.513920329512954,3.2821591205968206,14.202928376104648,17.921495753783645,27.683036146488423,38.48229907603506,0.0,58.59224068443851,1012.9284879713946,0,safe,10,285,10.920769255507828,2.147270495985836,0,0,0.0,14.514912503298532
2020-10-12,10.255932534429022,2.045581775567822,18.59324325077407,14.48583404484519,39.94504489438531,57.04900979089585,17.706488826874505,76.86714797558398,1008.963880755256,1,unsafe,10,286,16.547661475206247,3.9382620023316397,1,1,707.286491111434,11.361174973658109
2020-10-13,12.288236066097728,6.63722958810907,19.361458016837837,14.05253900499053,33.659659297921934,46.28008558697727,0.0,50.04162456429285,1011.2761689761631,0,safe,10,287,12.724228428728766,3.293361119335207,0,0,0.0,6.001312395053093
2020-10-14,11.482396655403637,4.052147307874136,21.293837656348128,17.168762594488552,29.97179719770208,33.57971989576429,0.0,51.78234729848317,999.7073099115264,0,safe,10,288,17.24169034847399,1.9558613913470921,0,0,0.0,6.654015035777737
2020-10-15,10.277779814733888,1.995731661455192,20.55432026820384,13.863352676193871,29.5148653168252,37.42931528472097,0.0,53.52307003267349,1004.9933618962041,0,safe,10,289,18.558588606748646,2.699874709888506,0,0,0.0,9.44994807034097
2020-10-16,10.674561567209068,6.285838232583857,18.5100026326515,15.450910859853703,24.982614387488724,33.590001161571955,0.0,55.2637927668638,1010.2794138808816,0,safe,10,290,12.224164400067643,2.173981939721708,0,0,0.0,7.204159134764644
2020-10-17,10.06131328096684,2.2361912550766263,20.889467425479893,9.275354841227289,16.933302114971852,24.313429218168256,23.54726980356997,87.5772780529926,995.1813071071988,1,unsafe,10,291,18.653276170403267,2.6212937008188004,1,1,398.7330335666042,8.87434131944348
2020-10-18,11.108687758111811,5.570360426216663,19.42676579617825,21.113067888291067,26.841962032319408,29.271281234783032,0.0,74.75390498531732,1012.7418248521072,0,safe,10,292,13.856405369961585,1.3864058690881378,0,0,0.0,7.002873777605089
2020-10-19,14.90081597107594,9.817704150155729,21.526338331393816,8.990903273045213,12.204220311934806,16.355778568987926,0.0,61.24737680919472,1017.5681905938466,0,safe,10,293,11.708634181238088,1.8191474284928255,0,0,0.0,4.291365818761912
2020-10-20,2.623338376031729,-4.821168886233132,10.557191468097376,12.596293392560028,32.779884114308615,39.654066961278765,0.0,59.30258175484085,1006.740549973388,1,unsafe,10,294,15.378360354330507,3.1480742568841995,0,0,0.0,26.263977418135756
2020-10-21,9.451418676689684,0.9024355630235164,14.67528043110725,15.310804799808182,41.39371538173043,50.98351667731275,0.0,93.40291576620476,1000.572278638681,0,safe,10,295,13.772844868083734,3.329904426575374,0,0,0.0,16.422284005869233
2020-10-22,10.531892440170182,5.056796396608205,20.355899401748587,24.844700657238853,33.02297977185641,38.18559725362358,0.0,57.48424153935781,999.9881918365072,0,safe,10,296,15.299103005140381,1.5369715168010152,0,0,0.0,6.5873042016432075
2020-10-23,10.73250008254936,3.8883310556277646,16.341110387675883,12.844200725162732,21.12171345814071,22.267487850136465,0.0,41.91343830584382,1008.5033175133524,0,safe,10,297,12.452779332048118,1.7336608424775566,0,0,0.0,11.770558556696352
2020-10-24,8.57276130908856,3.123590739841103,15.425252240106593,11.696287495394198,23.566654432181885,29.00168889762341,0.0,51.62529721393615,1010.6874844888736,0,safe,10,298,12.301661500265489,2.479563614441231,0,0,0.0,13.451157020052303
2020-10-25,4.264196877347045,-2.5072310512850944,12.656096159376704,12.341914046062024,19.498438202508183,44.02605475521264,0.0,73.6202165409465,1009.4952064514364,0,safe,10,299,15.163327210661798,3.567198296058477,0,0,0.0,21.85113489190839
2020-10-26,10.366121755668178,3.256811602396476,15.62397250954957,23.46097705660097,27.02754963074037,37.88072642536103,0.0,39.46999179663944,1007.5294570920772,0,safe,10,300,12.367160907153094,1.614626975422702,0,0,0.0,13.119215888053953
2020-10-27,14.413920042895947,7.362243098945051,19.88982143798464,2.0,4.721060836552864,14.107771513956722,0.7859864490773143,46.67787255433382,1016.7383452856192,0,safe,10,301,12.52757833903959,7.053885756978361,1,0,3.7106898428001602,4.747935463070309
2020-10-28,4.482024824697409,-2.6357070235163205,13.658722970375486,10.29628408156557,35.80570349076754,39.90090977645234,0.0,68.27712167162221,1011.9432747071144,0,safe,10,302,16.294429993891807,3.87527281302298,0,0,0.0,20.976984053140836
2020-10-29,11.528882195492368,6.853483234404746,16.959544753856978,14.353669864881617,30.931265337973716,36.57850583594683,0.0,51.74055228984359,1011.3582772131048,0,safe,10,303,10.106061519452233,2.5483730767308206,0,0,0.0,8.186972011738277
2020-10-30,7.807704401331382,0.3400020533977841,15.67020159881564,18.411055648197664,28.425912422832717,29.46844575725504,13.582967887277292,65.90172165483162,1008.0270681146568,1,unsafe,10,304,15.330199545417855,1.6005842533065089,1,1,386.1082556058934,15.989796347786577
2020-10-31,8.467324456164592,1.0935726742634753,15.499498256689094,10.001197502504011,12.134008180530769,15.983360805688594,0.0,67.88047384156755,1009.8983620089438,0,safe,10,305,14.405925582425619,1.5981447023405768,0,0,0.0,15.40692906904743
2020-11-01,5.352796963640976,-2.0601436474434403,11.721273411379476,15.3967408885472,22.80879849390196,33.267203943292564,0.0,46.39814589215247,1006.105884050622,0,safe,11,306,13.781417058822917,2.160665311191814,0,0,0.0,22.33887023606396
2020-11-02,7.370537987175622,3.00018522348209,13.503211374357615,16.01952147582505,22.18602198524932,31.625058291991493,23.419188446522558,58.45404018360556,997.3508341078144,1,unsafe,11,307,10.503026150875526,1.9741574890184235,1,1,519.5786297512464,15.496603402160295
2020-11-03,12.138714072917924,5.904519860847161,21.7191818353134,19.989479520825974,22.45155202504814,27.206757522731905,6.198892714477221,43.91237179267907,1005.5763069805952,0,safe,11,308,15.814661974466238,1.3610538230566052,1,0,139.17476227677722,4.376298303839439
2020-11-04,9.853519675527544,3.808344015298896,20.56277283442924,25.03363205136066,37.17935857605133,44.55434467261838,0.0,61.981365320915465,1007.3328634251076,0,safe,11,309,16.754428819130343,1.7797794815074268,0,0,0.0,7.628883150271864
2020-11-05,13.171801721278468,8.738244303062473,19.01288017449846,17.856790393334492,21.21824621763501,29.597458129465902,0.0,58.10958512596953,1009.08941986962,0,safe,11,310,10.274635871435986,1.6574903707507211,0,0,0.0,5.7253641285640136
2020-11-06,11.378793547598528,6.266953908114475,22.136880862643288,13.293618538905328,15.468963829731946,20.44649776328434,17.163145720710823,62.13603298928778,1009.622335341096,1,unsafe,11,311,15.869926954528813,1.5380686382300859,1,1,265.49608035809433,3.596165229242237
2020-11-07,9.037924933936637,2.8331117749464525,17.60649995478726,20.007105179272987,33.04507349493971,44.356412864705774,0.0,41.09450055031439,1014.0475061288485,0,safe,11,312,14.773388179840808,2.217033022381381,0,0,0.0,11.560388270266287
2020-11-08,12.829028837807405,5.1144972885169935,21.678991269986945,12.660113801232328,18.84681206214271,28.157574341030845,0.0,51.75312249821359,1014.798897475459,0,safe,11,313,16.56449398146995,2.2241170010880946,0,0,0.0,5.206511441496062
2020-11-09,8.793255021177451,3.607944636254136,18.052813290032944,11.064931909172994,15.51923169890603,21.339213371282764,0.0,68.39820743500567,1013.330205461349,0,safe,11,314,14.444868653778808,1.9285444814705308,0,0,0.0,10.33924207371292
2020-11-10,9.841816124525318,1.6930665739007598,19.066529466652803,7.512841142247208,21.07924544158974,23.677370284506328,0.0,44.97018455404893,1019.0826058144715,0,safe,11,315,17.373462892752045,3.1515867081709725,0,0,0.0,11.240403959446438
2020-11-11,6.352275637787106,-0.376715790910211,16.271142286901235,8.56800971903617,11.78733262617865,17.264482560446083,8.191752231356887,54.42036874479045,1003.8351845160548,1,unsafe,11,316,16.647858077811446,2.0149933446140156,1,1,96.55890834224478,16.105573504008976
2020-11-12,7.328358038047223,-0.4737503878758646,15.229169946133409,11.993168096097191,13.690190722733853,18.865137402669525,2.9419096795420923,43.36145990343134,1006.6513809420046,0,safe,11,317,15.702920334009272,1.5729903267851808,1,0,40.275304601988076,17.244580441742457
2020-11-13,4.925809964194097,-1.4369699524901884,13.125961489282304,10.668638997092597,28.309946677313327,33.05615064896177,0.0,50.59104533077394,1016.3749843668458,0,safe,11,318,14.562931441772491,3.098441203041005,0,0,0.0,20.311008463207884
2020-11-14,9.878855617821555,3.38288449071044,16.821817632602052,18.20639184920306,41.50536758044834,43.19001732520359,0.0,59.05694788859896,1008.9122193471264,0,safe,11,319,13.438933141891612,2.3722447414584305,0,0,0.0,11.795297876687508
2020-11-15,3.2699088570504027,-3.828688089847799,8.901454419749106,10.726224395298882,17.997986938783132,75.30632479021426,34.117229499547804,80.38202988451708,998.99276350082,1,unsafe,11,320,12.730142509596906,7.020767235041225,1,1,614.041450920328,26.927233670098694
2020-11-16,9.049311396369289,0.4094583555401669,18.0371525419266,2.0,2.3145556502123403,21.92974427460796,0.0,57.61337815383924,1017.4124397862504,0,safe,11,321,17.62769418638643,10.96487213730398,0,0,0.0,13.553389102533234
2020-11-17,6.030502960236426,-0.4285599468281242,11.232162775353933,11.670833562031838,18.872973913467398,26.04208030014425,0.0,54.35586273715577,1009.97671910454,0,safe,11,322,11.660722722182056,2.231381345790561,0,0,0.0,21.19639717147419
2020-11-18,10.019177871852932,3.375890181311477,16.672988178353144,14.615179262049809,28.6920108397495,38.24822861880765,0.0,65.35523927182157,1006.508570896674,0,safe,11,323,13.297097997041668,2.6170208338206353,0,0,0.0,11.95112164033538
2020-11-19,8.66383746039124,1.6538526427535931,14.229216647067842,14.031619011423956,30.55164770660697,41.72157343782837,0.0,59.78307456650259,1006.0904937796736,0,safe,11,324,12.575364004314249,2.9733969689356883,0,0,0.0,16.116930710178565
2020-11-20,11.781804229231511,4.094228542742885,17.92616717316782,24.741157675638533,28.275437982214516,35.534091454767726,6.82537737064867,54.21090986118361,1008.9537424224736,0,safe,11,325,13.831938630424935,1.436233983899488,1,0,192.99053454898683,9.979604284089296
2020-11-21,8.423693524491512,4.0644418470603405,17.256079001875797,14.160743100232846,20.57318359052412,30.635549747068545,0.0,82.62472088116093,1012.9430999445748,0,safe,11,326,13.191637154815457,2.163413991075426,0,0,0.0,10.679479151063862
2020-11-22,1.4296470349562806,-5.14879015765358,10.20050681618579,21.718223455429666,31.20538639161085,43.53202814112495,0.0,54.70739977247256,1017.902925874538,1,unsafe,11,327,15.349296973839369,2.00440096909684,0,0,0.0,26.94828334146779
2020-11-23,5.862226655733871,-0.545731290296346,13.388556133708144,17.30404677709893,30.853558232861527,39.90841659552889,14.389300786247771,70.78687455189254,1001.7268696389394,1,unsafe,11,328,13.934287424004491,2.3063054041408253,1,1,443.96112973865576,19.157175156588202
2020-11-24,2.4673274911791734,-6.141097430008678,8.00835935011612,17.27296788439983,29.89295803597889,43.77908928591788,0.0,61.61618304743358,1008.9803090506136,1,unsafe,11,329,14.149456780124797,2.534543546824816,0,0,0.0,30.132738079892558
2020-11-25,4.351740586247848,-2.1157923159338576,11.951984085004298,13.393274562072582,24.704860750635035,29.314255972112758,0.0,59.15046841135544,1018.4924385400392,0,safe,11,330,14.067776400938156,2.188729562457087,0,0,0.0,22.16380823092956
2020-11-26,10.366487355706138,4.024884682234482,17.4829565868559,17.362074608084562,33.85459096832798,41.76283021297407,0.0,73.30477202649507,1014.8500453211389,0,safe,11,331,13.458071904621416,2.405405526452894,0,0,0.0,10.492158730909619
2020-11-27,7.674638191275314,-1.1363617513981952,16.997393108411014,13.916421029396648,21.566259010546364,61.908096084381526,16.195086121391032,68.85267950636376,1004.392009606536,1,unsafe,11,332,18.13375485980921,4.448564465936223,1,1,349.26742199202374,16.13896864298718
2020-11-28,3.597513905014014,-2.655368412990394,12.071673554208324,18.67801351315912,38.97873024832639,55.156803358090144,0.0,64.40058698623245,1001.3481268498444,0,safe,11,333,14.72704196719872,2.953033700250341,0,0,0.0,22.58369485878207
2020-11-29,2.588475323384177,-2.3159468282262745,10.53786992740617,16.732685056102383,21.98483594297451,31.194043533161683,0.0,56.97482134461975,1007.6430006971376,0,safe,11,334,12.853816755632444,1.8642580929822297,0,0,0.0,23.778076900820103
2020-11-30,5.666368898494894,0.5817882844659525,13.588261392324863,13.276860334042002,26.02767674916379,29.564683303120734,0.0,66.79267834131429,1005.8253745006868,0,safe,11,335,13.00647310785891,2.226782730199895,0,0,0.0,17.829950323209182
2020-12-01,1.859828588921716,-2.6161091027631547,12.65760991248423,23.045538479282147,28.887677942940503,37.1084710368111,0.0,52.42017460038066,1010.8491071930556,0,safe,12,336,15.273719015247384,1.6102236478514693,0,0,0.0,21.958499190278925
2020-12-02,3.440683180949996,-0.5621574653447268,12.9784485111707,20.30631045822086,27.65496674806672,43.09656297431182,0.0,50.79501572616255,1008.3100494150822,0,safe,12,337,13.540605976515428,2.122323652195739,0,0,0.0,19.58370895417403
2020-12-03,6.337852380448098,0.1781240754456883,14.319729743208864,16.01778466540502,24.212108437506924,37.52006364117079,0.0,63.78488184911215,1019.3827081985854,0,safe,12,338,14.141605667763177,2.3424003022219475,0,0,0.0,17.50214618134545
2020-12-04,8.818620495055383,0.9724075885642752,16.69395617238925,19.07147736918815,24.668753845006584,25.933981193865613,0.0,59.29591908507977,1003.442500854379,0,safe,12,339,15.721548583824974,1.3598307405258765,0,0,0.0,14.333636239046475
2020-12-05,7.132984253753646,-0.5343479602455332,12.291858861583426,18.010711386177416,34.967825574000024,36.72331474927204,0.0,45.15646837209678,1003.9481275793364,0,safe,12,340,12.82620682182896,2.0389708080856757,0,0,0.0,20.242489098662105
2020-12-06,-1.60998458275035,-5.770730021764601,9.04507099716849,14.177553800920805,20.233976847816628,22.079411794722475,0.0,71.1473474369711,1013.1880473972268,1,unsafe,12,341,14.815801018933092,1.5573498859364907,0,0,0.0,28.725659024596112
2020-12-07,6.137349578990389,-0.7125649389797752,13.052393409594366,18.95352136960258,26.854405577248563,38.15292994219999,0.0,63.79011250130152,1013.5790194122336,0,safe,12,342,13.76495834857414,2.0129731672653284,0,0,0.0,19.66017152938541
2020-12-08,5.403908647917929,0.6324930208505481,11.939543139202392,15.58133508652945,27.360927672622424,29.233466044480437,11.805720686063726,64.73469833150472,992.0573193515957,1,unsafe,12,343,11.307050118351844,1.8761849278085085,1,1,323.015469814572,19.42796383994706
2020-12-09,6.3962412065159455,-2.30914021730754,17.392694758841973,14.04687492522091,46.547712673199264,49.94349668097142,0.0,49.38122665922661,999.340792303194,1,unsafe,12,344,19.701834976149513,3.555488103001385,0,0,0.0,16.916445458465567
2020-12-10,9.973175552397878,5.136350554176982,19.285313581425022,10.742629069574765,22.80907120642169,29.863695311575785,0.0,59.36957076248302,1010.2606208533336,0,safe,12,345,14.14896302724804,2.779924273486798,0,0,0.0,7.578335864397996
2020-12-11,-1.0919695343422298,-8.225165622829637,4.192213105453498,17.14809678152307,25.54572802436749,42.774431392329305,0.0,62.92582268832141,1017.9483589537698,1,unsafe,12,346,12.417378728283136,2.494412758296209,0,0,0.0,36.03295251737614
2020-12-12,3.300864382485126,-2.330327428335158,8.672177244638585,21.86037579726171,23.28527653166167,34.97354271835918,3.424855909904376,38.95346943126398,1019.2335849913834,0,safe,12,347,11.002504672973743,1.5998600867026291,1,0,79.74871694321914,25.658150183696574
2020-12-13,6.826560546272392,-0.3812460835493692,11.97956993003358,15.636310798126528,22.845226136399926,29.24733093070423,0.0,59.50817107027398,1009.5007286287248,0,safe,12,348,12.36081601358295,1.8704751592817221,0,0,0.0,20.401676153515787
2020-12-14,0.291968882342303,-5.769324099978073,8.889682279419517,31.796907290819597,36.66639406042668,50.82940456483503,3.167729797402456,65.68161324662462,1007.0629411051328,1,unsafe,12,349,14.65900637939759,1.5985644169711593,1,0,116.14922902851403,28.879641820558554
2020-12-15,9.450758374641213,1.652543113109239,14.880145375012924,23.7051947438446,30.05534064588345,59.38247990818201,0.0,26.770616800386744,1006.3073701166944,0,safe,12,350,13.227602261903685,2.5050407959040935,0,0,0.0,15.467311511877837
2020-12-16,6.117392966666607,0.9639973400273174,16.71772310773619,25.881441450972915,31.63291119146764,39.909894902084616,0.0,57.35427590494348,1013.4210953207104,0,safe,12,351,15.753725767708874,1.542027517195506,0,0,0.0,14.318279552236492
2020-12-17,7.544742869969282,-0.9842163946020186,18.16618211010535,23.41862722477184,35.12000557178355,37.568644109372734,0.0,63.33530961274696,1017.374647086702,0,safe,12,352,19.15039850470737,1.6042205953743198,0,0,0.0,14.818034284496669
2020-12-18,3.2880857702324997,-3.212962476334261,11.564410170720976,28.788930997974305,35.88826817891096,39.39563066737136,0.0,61.97053977117455,1015.8968634600636,1,unsafe,12,353,14.777372647055238,1.3684297853971508,0,0,0.0,23.648552305613286
2020-12-19,7.44139293280054,-0.339072805763724,16.141226521176247,15.671338391099107,19.678328202854324,23.15517610292045,8.79982121566718,72.54921935147036,1007.5033370984612,1,unsafe,12,354,16.48029932693997,1.477549365922183,1,1,173.16577000833928,16.197846284587477
2020-12-20,8.207961146188314,-0.0406898108178204,14.959327555339812,6.883927569677461,21.346586862578697,25.57869807931681,0.8345174609051549,51.82026661059566,1007.1880947144844,0,safe,12,355,15.000017366157632,3.7157128427653214,1,0,17.81409946755051,17.08136225547801
